subject_code,topic,stem,choice_a,choice_b,choice_c,choice_d,correct,explanation,difficulty
"AFAR","Franchise & Consignment","Petra Inc. grants a franchise license that is a right to USE its functional intellectual property as it exists at the grant date. The license fee is recognized:","over the franchise term on a straight-line basis","at the point in time the franchisee can use and benefit from the license","only as the franchisee's sales occur","never, because functional IP is not a performance obligation","B","A license of functional IP (right to use) is satisfied at a point in time when the franchisee is able to use and benefit from the license.","1"
"AFAR","Franchise & Consignment","Quartz Franchising received an initial fee of P3,000,000 allocated based on stand-alone prices: license (right to access, over 3 years) P1,800,000; equipment delivered at opening P1,200,000. The franchisee also owes a 5% royalty on sales, which were P4,000,000 in Year 1. Total revenue recognized by Quartz in Year 1 is:","P600,000","P1,200,000","P2,000,000","P3,200,000","C","Equipment P1,200,000 at opening + license P1,800,000 ÷ 3 years = P600,000 + royalty 5% × P4,000,000 = P200,000. Total = P1,200,000 + P600,000 + P200,000 = P2,000,000.","3"
"AFAR","Franchise & Consignment","Under a consignment arrangement, the consignor recognizes revenue:","when the goods are shipped to the consignee","when the consignment agreement is signed","when the consignee sells the goods to the end customer","when the consignee acknowledges receipt of the goods","C","In a consignment, control is not transferred on shipment; the consignor recognizes revenue only when the consignee sells the goods to the end customer.","1"
"AFAR","Franchise & Consignment","Rhine Co. consigned 100 units costing P800 each to a dealer and paid P10,000 freight to deliver all units. The dealer sold 60 units. The cost of the ending consignment inventory reported by Rhine is:","P32,000","P36,000","P40,000","P50,000","B","Unsold units = 40. Cost per unit including freight = P800 + (P10,000 ÷ 100) = P900. Ending consignment inventory = 40 × P900 = P36,000.","3"
"AFAR","Franchise & Consignment","Seine Corp consigned goods to an agent who sold them for P500,000 and is entitled to a 15% commission plus reimbursement of P12,000 advertising. The net remittance to Seine is:","P413,000","P425,000","P437,000","P500,000","A","Commission = 15% × P500,000 = P75,000. Net remittance = P500,000 − P75,000 commission − P12,000 advertising = P413,000.","2"
"AFAR","Franchise & Consignment","Thames Inc. shipped 200 units costing P1,500 each on consignment, paying P20,000 freight to deliver all units. The consignee sold 150 units at P2,500 each, charging a 10% commission. The consignor's profit on the units sold is:","P82,500","P97,500","P112,500","P135,000","B","Sales = 150 × 2,500 = 375,000. Cost of units sold including freight = 150 × (1,500 + 20,000 ÷ 200) = 150 × 1,600 = 240,000. Commission = 10% × 375,000 = 37,500. Profit = 375,000 − 240,000 − 37,500 = 97,500.","3"
"AFAR","Franchise & Consignment","Volga Franchising sold a franchise with a P2,400,000 initial fee. P1,000,000 relates to equipment and supplies delivered at opening; the remaining P1,400,000 is for a right-to-access license over 7 years. In Year 1, revenue recognized from the license portion is:","P200,000","P350,000","P1,000,000","P1,400,000","A","The license is a right-to-access obligation recognized over 7 years: P1,400,000 ÷ 7 = P200,000 per year.","2"
"AFAR","Franchise & Consignment","Ganges Corp consigned merchandise costing P300,000 to a dealer. The dealer sold 70% of it. The cost of consigned goods sold to be recognized by Ganges is:","P90,000","P150,000","P210,000","P300,000","C","Cost of consigned goods sold = 70% × P300,000 = P210,000; the remaining P90,000 stays in the consignor's inventory.","1"
"AFAR","Home Office & Branch Accounting","In the home office books, the Investment in Branch account is reciprocal with the branch's:","Home Office account","Shipments from Home Office account","Allowance for Overvaluation account","Sales account","A","The Investment in Branch account on the home office books and the Home Office account on the branch books are reciprocal and should be equal after all adjustments.","1"
"AFAR","Home Office & Branch Accounting","The Home Office account on the branch's books normally has a:","debit balance representing an asset","credit balance representing the home office's equity in the branch","zero balance at all times","credit balance representing a liability to outside creditors","B","The Home Office account functions like an equity account on the branch books and normally carries a credit balance representing the home office's investment in the branch.","1"
"AFAR","Home Office & Branch Accounting","When a home office bills merchandise to its branch at an amount above cost, the excess is recorded by the home office in the:","Shipments to Branch account","Sales account","Allowance for Overvaluation account","Branch Net Income account","C","Billing above cost creates an unrealized markup recorded in the Allowance for Overvaluation of Branch Inventory account on the home office books.","1"
"AFAR","Home Office & Branch Accounting","The branch records merchandise received from the home office at:","cost to the home office","net realizable value","the lower of cost or net realizable value","the billed price","D","The branch records shipments from the home office at the billed price set by the home office, which may include a markup above cost.","1"
"AFAR","Home Office & Branch Accounting","Mekong Branch began the year with an Allowance for Overvaluation of P40,000. During the year the home office shipped merchandise billed at P500,000 containing a P100,000 markup. At year-end the allowance related to ending branch inventory was P30,000. The realized overvaluation to be recognized by the home office is:","P70,000","P130,000","P170,000","P110,000","D","Realized overvaluation = beginning allowance + markup on shipments − ending allowance = P40,000 + P100,000 − P30,000 = P110,000.","2"
"AFAR","Home Office & Branch Accounting","Yangtze Branch reported net income of P250,000 on its own books. The home office computed realized overvaluation of P90,000 for the year. The true (adjusted) branch net income from the home office perspective is:","P160,000","P250,000","P340,000","P430,000","C","True branch net income = reported net income + realized overvaluation = P250,000 + P90,000 = P340,000.","2"
"AFAR","Home Office & Branch Accounting","On December 31, the home office Investment in Branch account shows P820,000, but the branch Home Office account shows P760,000. The only reconciling item is merchandise shipped by the home office, recorded by it but not yet received by the branch. The in-transit merchandise amount is:","P60,000","P760,000","P820,000","P1,580,000","A","The home office already debited the shipment (raising Investment in Branch) but the branch has not recorded receipt; the difference P820,000 − P760,000 = P60,000 is the in-transit merchandise.","2"
"AFAR","Home Office & Branch Accounting","Indus Branch reported net income of P180,000. The Allowance for Overvaluation was P25,000 at the beginning and P15,000 at the end of the year, and shipments during the year carried a markup of P60,000. The true branch net income is:","P110,000","P180,000","P250,000","P260,000","C","Realized overvaluation = P25,000 + P60,000 − P15,000 = P70,000. True branch net income = P180,000 + P70,000 = P250,000.","2"
"AFAR","Home Office & Branch Accounting","The home office bills its branch at 125% of cost. During the year it shipped merchandise that cost P400,000. The markup (overvaluation) included in the shipment is:","P80,000","P400,000","P500,000","P100,000","D","Billed price = P400,000 × 125% = P500,000. Markup = P500,000 − P400,000 = P100,000.","2"
"AFAR","Home Office & Branch Accounting","The home office bills its branch at 120% of cost. The branch's ending inventory acquired from the home office is recorded at a billed price of P360,000. The allowance for overvaluation related to this ending inventory is:","P60,000","P72,000","P288,000","P300,000","A","Cost = P360,000 ÷ 120% = P300,000. Allowance for overvaluation = billed price P360,000 − cost P300,000 = P60,000.","3"
"AFAR","Home Office & Branch Accounting","The home office ships merchandise to Branch B and pays P15,000 freight. Direct delivery would have cost P9,000; the extra P6,000 arose from first routing the goods through Branch A. The excess freight of P6,000 is:","capitalized by Branch B as part of inventory cost","expensed by the home office","added to the Allowance for Overvaluation","recorded by Branch A as inventory cost","B","Excess freight from interbranch transfers is treated as an expense of the home office; the receiving branch capitalizes only the normal direct freight of P9,000.","2"
"AFAR","Home Office & Branch Accounting","On December 31, the Investment in Branch account is P540,000 and the Home Office account is P575,000. The branch collected P35,000 of a home office receivable and credited Home Office, but the home office has not yet recorded the collection. After this reconciling item, the adjusted reciprocal balance is:","P505,000","P540,000","P575,000","P610,000","C","The branch credited Home Office for P35,000, raising it to P575,000; the home office must record the same, raising Investment in Branch from P540,000 to P575,000. The adjusted reciprocal balance is P575,000.","3"
"AFAR","Home Office & Branch Accounting","Combined net income of a home office and its branch is determined by:","adding the home office own net income and the reported branch net income only","adding the home office own net income and the true branch net income (reported plus realized overvaluation)","using only the home office net income","adding total sales of both units","B","Combined net income equals the home office's own net income plus the true branch net income, where true branch income reflects the realized overvaluation adjustment.","2"
"AFAR","Home Office & Branch Accounting","In preparing combined financial statements, which pair of accounts is eliminated against each other?","Sales and Cost of Goods Sold","Cash and Accounts Receivable","Investment in Branch and Home Office","Allowance for Overvaluation and Sales","C","The reciprocal accounts Investment in Branch (home office books) and Home Office (branch books) are eliminated against each other in the combined financial statements.","1"
"AFAR","Home Office & Branch Accounting","Volga Home Office reported its own net income of P600,000. Its branch reported net income of P220,000, and the realized overvaluation for the year was P80,000. The combined net income is:","P600,000","P820,000","P900,000","P980,000","C","True branch net income = P220,000 + P80,000 = P300,000. Combined net income = P600,000 + P300,000 = P900,000.","2"
